complaint_id,text,category,priority,sentiment,resolution_time,cleaned_text
38587,Defective item received,Product,Medium,-0.6660080002424957,42,defective item received
38588,Poor packaging quality,Packaging,Low,0.5414546301490673,10,poor packaging quality
38589,Product stopped working,Product,Medium,-0.7248300393559575,22,product stopped working
38590,Product malfunctioning,Product,High,-0.4990359026081177,20,product malfunctioning
38591,Product stopped working,Product,Low,-0.733557985293281,20,product stopped working
38592,Product stopped working,Product,Medium,0.120622209503703,33,product stopped working
38593,Poor packaging quality,Packaging,Low,0.7925805222977751,33,poor packaging quality
38594,Product stopped working,Product,High,0.759396400782411,30,product stopped working
38595,Damaged packaging,Packaging,Low,0.2400547584030055,9,damaged packaging
38596,Defective item received,Product,Low,0.8864878354676031,12,defective item received
38597,Poor packaging quality,Packaging,Medium,-0.3159357102204416,65,poor packaging quality
38598,Inquiry about pricing,Trade,High,0.8548251101983555,22,inquiry pricing
38599,Defective item received,Product,High,-0.7770944227296708,27,defective item received
38600,Need bulk order details,Trade,Medium,0.3217053460818175,67,need bulk order detail
38601,Trade-related query,Trade,Medium,-0.2650523337123074,64,traderelated query
38602,Inquiry about pricing,Trade,Low,0.475155332158119,40,inquiry pricing
38603,Product malfunctioning,Product,Medium,-0.0222878391398702,63,product malfunctioning
38604,Box was broken,Packaging,Low,-0.8059496915215174,55,box broken
38605,Product stopped working,Product,Medium,0.5822075055442344,63,product stopped working
38606,Defective item received,Product,Medium,-0.8493837640313582,23,defective item received
38607,Defective item received,Product,Low,-0.0267301003201079,12,defective item received
38608,Product malfunctioning,Product,High,-0.9275404611541244,26,product malfunctioning
38609,Box was broken,Packaging,Low,-0.1294249229664694,59,box broken
38610,Poor packaging quality,Packaging,Medium,-0.5685804200539346,41,poor packaging quality
38611,Defective item received,Product,Medium,-0.095402410393321,27,defective item received
38612,Product stopped working,Product,Medium,0.0163783268857393,60,product stopped working
38613,Product stopped working,Product,Low,-0.0641702517712483,67,product stopped working
38614,Damaged packaging,Packaging,Low,0.2797037847540253,40,damaged packaging
38615,Box was broken,Packaging,High,-0.4637478539504844,28,box broken
38616,Box was broken,Packaging,High,0.1415276517902559,38,box broken
38617,Inquiry about pricing,Trade,Low,0.4520161640245643,53,inquiry pricing
38618,Damaged packaging,Packaging,Medium,-0.2966919230291367,34,damaged packaging
38619,Need bulk order details,Trade,Medium,0.9200855235375428,29,need bulk order detail
38620,Poor packaging quality,Packaging,High,0.2788407431813395,49,poor packaging quality
38621,Inquiry about pricing,Trade,High,-0.46266408247543,40,inquiry pricing
38622,Product malfunctioning,Product,High,0.6112827816263602,25,product malfunctioning
38623,Inquiry about pricing,Trade,Low,-0.1485891447905509,45,inquiry pricing
38624,Damaged packaging,Packaging,Medium,0.6691624123461806,5,damaged packaging
38625,Inquiry about pricing,Trade,Low,-0.4347671653461789,16,inquiry pricing
38626,Product malfunctioning,Product,Medium,0.1465530170021054,54,product malfunctioning
38627,Damaged packaging,Packaging,Medium,-0.4560884215052301,21,damaged packaging
38628,Damaged packaging,Packaging,High,-0.8312026674188375,50,damaged packaging
38629,Box was broken,Packaging,Medium,-0.9324811878679816,16,box broken
38630,Need bulk order details,Trade,High,-0.7593315552313684,37,need bulk order detail
38631,Inquiry about pricing,Trade,Low,0.4417865440524837,62,inquiry pricing
38632,Product malfunctioning,Product,High,-0.628849847939047,36,product malfunctioning
38633,Box was broken,Packaging,High,0.9642131451349883,9,box broken
38634,Inquiry about pricing,Trade,Medium,0.464527177462207,17,inquiry pricing
38635,Defective item received,Product,Low,0.0614390863864684,58,defective item received
38636,Inquiry about pricing,Trade,Medium,0.964935487083552,14,inquiry pricing
38637,Trade-related query,Trade,Medium,-0.6692005399178917,53,traderelated query
38638,Product stopped working,Product,Low,0.0069938638045781,52,product stopped working
38639,Damaged packaging,Packaging,High,-0.6431409562724368,13,damaged packaging
38640,Inquiry about pricing,Trade,Low,0.8677608758985411,69,inquiry pricing
38641,Product stopped working,Product,Low,0.8621282120509504,62,product stopped working
38642,Poor packaging quality,Packaging,High,-0.1958832809872277,10,poor packaging quality
38643,Defective item received,Product,Low,0.2550431269587863,15,defective item received
38644,Trade-related query,Trade,High,-0.3008753270590805,63,traderelated query
38645,Damaged packaging,Packaging,High,-0.5617735569558937,62,damaged packaging
38646,Product malfunctioning,Product,Low,-0.9845616301276332,34,product malfunctioning
38647,Damaged packaging,Packaging,Low,-0.2989195250033343,44,damaged packaging
38648,Damaged packaging,Packaging,Medium,-0.0964252337872439,19,damaged packaging
38649,Defective item received,Product,Medium,0.200233892055103,26,defective item received
38650,Inquiry about pricing,Trade,Medium,0.5292614142379304,24,inquiry pricing
38651,Poor packaging quality,Packaging,High,0.6931183964781242,55,poor packaging quality
38652,Product stopped working,Product,High,0.1895904792570528,27,product stopped working
38653,Inquiry about pricing,Trade,Medium,-0.3259262108158574,43,inquiry pricing
38654,Inquiry about pricing,Trade,Low,0.207804246966361,46,inquiry pricing
38655,Product stopped working,Product,Medium,0.5426718140369473,50,product stopped working
38656,Inquiry about pricing,Trade,High,-0.34666698387033,45,inquiry pricing
38657,Product stopped working,Product,High,0.0429484657246055,9,product stopped working
38658,Damaged packaging,Packaging,High,-0.6893786518245137,37,damaged packaging
38659,Trade-related query,Trade,High,-0.7460712131119689,72,traderelated query
38660,Damaged packaging,Packaging,Medium,-0.9949823364120782,6,damaged packaging
38661,Damaged packaging,Packaging,High,-0.320641713507098,31,damaged packaging
38662,Poor packaging quality,Packaging,High,-0.3148768071749765,58,poor packaging quality
38663,Product malfunctioning,Product,Low,0.2647679595012469,43,product malfunctioning
38664,Inquiry about pricing,Trade,Low,0.4752666028908543,19,inquiry pricing
38665,Box was broken,Packaging,Low,0.9087864588904216,69,box broken
38666,Box was broken,Packaging,Medium,0.393383579297569,15,box broken
38667,Defective item received,Product,Low,-0.1561106600263349,61,defective item received
38668,Inquiry about pricing,Trade,High,0.7217884835816442,70,inquiry pricing
38669,Inquiry about pricing,Trade,Medium,0.1993885223051403,72,inquiry pricing
38670,Box was broken,Packaging,Medium,-0.606625413423644,15,box broken
38671,Damaged packaging,Packaging,High,-0.6525981622391384,45,damaged packaging
38672,Defective item received,Product,Medium,0.1229522148541946,43,defective item received
38673,Inquiry about pricing,Trade,Low,0.3390282745046384,40,inquiry pricing
38674,Inquiry about pricing,Trade,Medium,0.2291841989947858,32,inquiry pricing
38675,Damaged packaging,Packaging,High,-0.2860053503382447,16,damaged packaging
38676,Box was broken,Packaging,Medium,-0.1757747318164888,6,box broken
38677,Damaged packaging,Packaging,High,-0.1579990975251535,23,damaged packaging
38678,Poor packaging quality,Packaging,High,0.3824148102680065,36,poor packaging quality
38679,Defective item received,Product,Low,0.558032251616581,34,defective item received
38680,Trade-related query,Trade,Low,0.9563757441212954,53,traderelated query
38681,Inquiry about pricing,Trade,Low,0.612001546334773,4,inquiry pricing
38682,Box was broken,Packaging,Low,0.9643119036879386,42,box broken
38683,Damaged packaging,Packaging,High,0.8227084429577638,10,damaged packaging
38684,Box was broken,Packaging,Low,0.4606633717354922,19,box broken
38685,Damaged packaging,Packaging,Low,-0.1760207609254571,29,damaged packaging
38686,Defective item received,Product,Medium,-0.6661423277212561,29,defective item received
38687,Product malfunctioning,Product,Medium,-0.6705047215611863,22,product malfunctioning
38688,Box was broken,Packaging,High,-0.1065055812362947,64,box broken
38689,Product stopped working,Product,High,-0.6461270833600861,41,product stopped working
38690,Defective item received,Product,Low,-0.7877696478677101,50,defective item received
38691,Need bulk order details,Trade,Medium,0.0155909652317076,18,need bulk order detail
38692,Box was broken,Packaging,High,-0.6857705023908498,6,box broken
38693,Inquiry about pricing,Trade,Low,0.3536480318605925,31,inquiry pricing
38694,Product stopped working,Product,High,0.8073444013314384,11,product stopped working
38695,Need bulk order details,Trade,Medium,0.0703838502361582,62,need bulk order detail
38696,Box was broken,Packaging,Medium,-0.604571837002938,16,box broken
38697,Need bulk order details,Trade,Medium,-0.8007996794544765,68,need bulk order detail
38698,Product malfunctioning,Product,High,0.1829380417553394,29,product malfunctioning
38699,Trade-related query,Trade,Low,-0.2648293932103323,67,traderelated query
38700,Box was broken,Packaging,Medium,-0.4033908553502108,4,box broken
38701,Box was broken,Packaging,Low,0.3816490893054414,2,box broken
38702,Product malfunctioning,Product,Low,-0.3579651321608286,33,product malfunctioning
38703,Defective item received,Product,High,0.6451100464437396,39,defective item received
38704,Product malfunctioning,Product,Low,-0.9582661555717764,67,product malfunctioning
38705,Product malfunctioning,Product,Low,-0.0437579649843069,36,product malfunctioning
38706,Product malfunctioning,Product,High,0.8171400192911586,70,product malfunctioning
38707,Defective item received,Product,High,-0.8891459588455795,37,defective item received
38708,Box was broken,Packaging,Medium,0.9589850585062928,23,box broken
38709,Damaged packaging,Packaging,High,-0.9441700489852808,11,damaged packaging
38710,Product stopped working,Product,Low,0.3504943756310101,70,product stopped working
38711,Product malfunctioning,Product,High,0.7278041058071585,15,product malfunctioning
38712,Box was broken,Packaging,Low,0.8323951126946298,13,box broken
38713,Box was broken,Packaging,High,-0.4629808178971824,40,box broken
38714,Product malfunctioning,Product,Medium,0.467540312030406,46,product malfunctioning
38715,Defective item received,Product,Low,0.5587147248051587,30,defective item received
38716,Defective item received,Product,Low,-0.289006227767618,38,defective item received
38717,Need bulk order details,Trade,Low,-0.4633472642498841,36,need bulk order detail
38718,Inquiry about pricing,Trade,High,-0.0190019165285557,44,inquiry pricing
38719,Defective item received,Product,Medium,0.1443588447922354,14,defective item received
38720,Inquiry about pricing,Trade,High,0.5800035023585088,64,inquiry pricing
38721,Defective item received,Product,Medium,0.9417133593609496,46,defective item received
38722,Damaged packaging,Packaging,Medium,0.6323337145239205,56,damaged packaging
38723,Defective item received,Product,High,-0.6447355837883557,28,defective item received
38724,Box was broken,Packaging,High,0.3807674089066444,68,box broken
38725,Need bulk order details,Trade,Low,0.9941908116643468,46,need bulk order detail
38726,Inquiry about pricing,Trade,Low,0.1239198693276877,26,inquiry pricing
38727,Box was broken,Packaging,Medium,0.7490284266607088,67,box broken
38728,Need bulk order details,Trade,Medium,-0.8644917811120927,10,need bulk order detail
38729,Inquiry about pricing,Trade,Low,0.9338477916134672,37,inquiry pricing
38730,Product malfunctioning,Product,Low,0.8586356744550103,30,product malfunctioning
38731,Defective item received,Product,Low,0.8214445581767518,66,defective item received
38732,Damaged packaging,Packaging,High,0.0524235254567739,26,damaged packaging
38733,Trade-related query,Trade,Medium,-0.5255569302934315,43,traderelated query
38734,Need bulk order details,Trade,Medium,-0.3356664108521143,66,need bulk order detail
38735,Product malfunctioning,Product,Low,0.6159958531701102,71,product malfunctioning
38736,Box was broken,Packaging,Low,0.1887101525419259,10,box broken
38737,Product stopped working,Product,High,0.3099998365010539,4,product stopped working
38738,Trade-related query,Trade,High,0.2302145745345314,60,traderelated query
38739,Trade-related query,Trade,Medium,-0.2699313413063946,43,traderelated query
38740,Inquiry about pricing,Trade,Medium,-0.7544422070359262,53,inquiry pricing
